"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/labels/groundtruth/crop117/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/labels/groundtruth/crop118/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/labels/groundtruth/crop119/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_ctl-id8-1/jrc_ctl-id8-1.zarr","recon-1/labels/groundtruth/crop130/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop120/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop121/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop122/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop123/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop134/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-mb-1a/jrc_fly-mb-1a.zarr","recon-1/labels/groundtruth/crop178/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop173/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop174/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop176/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop185/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop78/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_fly-vnc-1/jrc_fly-vnc-1.zarr","recon-1/labels/groundtruth/crop79/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop1/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop113/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop13/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop14/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop15/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop155/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop16/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop18/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop19/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop23/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop28/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop3/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop4/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop54/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop55/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop56/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop57/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop58/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop59/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop6/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop7/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop8/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop9/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop94/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop95/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-2/jrc_hela-2.zarr","recon-1/labels/groundtruth/crop96/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop101/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop111/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop181/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop27/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop33/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop34/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop50/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop51/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop60/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop61/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop62/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop63/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop64/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop65/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop85/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop86/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_hela-3/jrc_hela-3.zarr","recon-1/labels/groundtruth/crop87/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop107/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop112/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"train","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop126/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
"validate","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/em/fibsem-uint8","/root/autodl-tmp/CMS-teamPROJ3/data/jrc_jurkat-1/jrc_jurkat-1.zarr","recon-1/labels/groundtruth/crop180/[endo_lum,cyto,endo_mem,pm,ecs,bg]"
